Item;Atividade;Gerencia;Setor;Regulado;Cidade;Mes;MesAgendado;MesRealizado;GIASO;Processo;PCDP;Prioridade
D2094-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBCB";Cabo Frio - RJ;Jul;Jun;Jun;"SFI";"00058.006641/2023-15";"OS 1052/2023";"A"
D2095-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBCY";Cuiabá - MT;Jul;Ago;Ago;"SFI";"00058.007004/2023-58";"0832/2023";"A"
D2096-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBCY";Cuiabá - MT;Jul;Ago;Ago;"SFI";"00058.007016/2023-82";"1369/2023 - Agendada 02/08/2023";"A"
D2097-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SIAQ";Cuiabá - MT;Jul;Abr;Abr;"SFI";"00058.007308/2023-15";"PCDP 1356/23, 1357/23, OS 594/2023 594/2023";"A"
D2098-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBE";Belém - PA;Jul;Set;Set;"SFI";"00058.007326/2023-05";"1740/2023";"A"
D2099-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBE";Belém - PA;Jul;Ago;Ago;"SFI";"00058.007334/2023-43";"OS 1556/2023";"A"
D2100-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBRJ";Rio de Janeiro - RJ;Jul;Abr;Abr;"SFI";"00058.007365/2023-02";"646/2023";"A"
D2101-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBP";Bragança Paulista - SP;Jul;Mai;Mai;"SFI";"00058.007431/2023-36";"OS 740/2023 Agendada 22/05/2023";"A"
D2102-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBPA";Porto Alegre - RS;Jul;Jul;Jul;"SFI";"00058.007438/2023-58";"1324/2023 - Agendada 06/07/2023";"A"
D2103-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBGR";Guarulhos - SP;Jul;Mar;Mar;"SFI";"00058.007440/2023-27";"OS 487/2023";"A"
D2104-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJH";São Roque - SP;Jul;Abr;Abr;"SFI";"00058.008001/2023-31";"PCDP 1589/23, 1590/23, OS 694/2023";"A"
D2105-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJR";Rio de Janeiro - RJ;Ago;Abr;Abr;"SFI";"00058.008292/2023-68";"OS 760/2023 Agendada 20/04/2023";"A"
D2106-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Ago;Jun;Jun;"SFI";"00058.008300/2023-76";"OS 1107/2023 Agendada 21/06/2023";"A"
D2107-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBGO";Goiânia - GO;Ago;Jul;Jul;"SFI";"00058.009148/2023-49";"1184/2023";"A"
D2108-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBGO";Goiânia - GO;Ago;Mai;Mai;"SFI";"00058.009156/2023-95";"OS 676/2023 Agendada 18/05/2023";"A"
D2109-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBME";Macaé - RJ;Ago;Ago;Ago;"SFI";"00058.009227/2023-50";"OS 1565/2023";"A"
D2110-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBME";Macaé - RJ;Ago;Ago;Ago;"SFI";"00058.009233/2023-15";"1589/2023";"A"
D2111-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSV";Salvador -BA;Ago;Ago;Ago;"SFI";"00058.009236/2023-41";"ORDEM DE SERVIÇO N°: 0001402-2023";"A"
D2112-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBEG";Manaus- AM;Ago;Ago;Ago;"SFI";"00058.009238/2023-30";"1584/2023";"A"
D2113-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Ago;Abr;Abr;"SFI";"00058.009240/2023-17";"OS 613/2023 Agendada 10/04/2023";"A"
D2114-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBNV";Goiânia - GO;Ago;Jul;Jul;"SFI";"00058.009242/2023-06";"1184/2023";"A"
D2115-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWNS";Anápolis - GO;Ago;Ago;Ago;"SFI";"00058.009673/2023-64";"OS 1448/2023 - Agendada dia 25/08/2023 1448/2023";"A"
D2116-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWPD";Boa Vista - RR;Ago;Nov;Nov;"SFI";"00058.009696/2023-79";"";"A"
D2117-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWPD";Boa Vista - RR;Ago;Nov;Nov;"SFI";"00058.009703/2023-32";"";"A"
D2118-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Ago;Jun;Jun;"SFI";"00058.009714/2023-12";"OS 1108/2023 Agendada 22/06/2023";"A"
D2119-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Ago;Ago;Ago;"SFI";"00058.009722/2023-69";"1474/2023 - Agendada dia 11/08/2023";"A"
D2120-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSP";São Paulo - SP;Set;Abr;Abr;"SFI";"00058.009949/2023-12";"OS 741/2023 Agendada 24/04/2023";"A"
D2121-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBMT";São Paulo - SP;Set;Abr;Abr;"SFI";"00058.009951/2023-83";"OS 742/2023  Agendada 28/04/2023";"A"
D2122-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBGO";Goiânia - GO;Set;Ago;Ago;"SFI";"00058.009953/2023-72";"OS 1448/2023 - Agendada dia 24/08/2023 1448/2023";"A"
D2123-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBR";Brasília - DF;Set;Jul;Jul;"SFI";"00058.009958/2023-03";"1184/2023";"A"
D2124-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBR";Brasília - DF;Set;Ago;Ago;"SFI";"00058.009961/2023-19";"OS 1448/2023 - Agendada dia 22/08/2023 1448/2023";"A"
D2125-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Set;Mai;Mai;"SFI";"00058.009973/2023-43";"OS 853/2023 Agendada 05/05/2023";"A"
D2126-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBFS";Campos dos Goytacazes - RJ;Set;Set;Set;"SFI";"00058.009977/2023-21";"1713/2023 - Agendada 19/09/2023";"A"
D2127-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBFS";Campos dos Goytacazes - RJ;Set;Ago;Ago;"SFI";"00058.009986/2023-12";"1565/2023 Agendada 22/08";"A"
D2128-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDCO";Sorocaba - SP;Set;Abr;Abr;"SFI";"00058.009988/2023-10";"OS 695/2023 Agendada 19/04/2023";"A"
D2129-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBRP";Ribeirão Preto - SP;Set;Abr;Abr;"SFI";"00058.009990/2023-81";"OS 523/2023 Agendada 04/04/2023";"A"
D2130-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBUL";Uberlândia - MG;Set;Set;Set;"SFI";"00058.009994/2023-69";"1756/2023 1756/2023";"A"
D2131-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBUL";Uberlândia - MG;Set;Set;Set;"SFI";"00058.010000/2023-57";"1756/2023 1756/2023";"A"
D2132-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBPA";Porto Alegre - RS;Set;Ago;Ago;"SFI";"00058.010006/2023-24";"1579/2023";"A"
D2133-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBGR";Guarulhos - SP;Set;Mar;Mar;"SFI";"00058.010012/2023-81";"OS 486/2023 Agendada 21/03/2023";"A"
D2134-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBRP";Ribeirão Preto - SP;Set;Abr;Abr;"SFI";"00058.010021/2023-72";"OS 523/2023 Agendada 04/04/2023";"A"
D2135-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJR";Rio de Janeiro - RJ;Out;Mai;Mai;"SFI";"00058.010226/2023-58";"OS 1025/2023  Agendada 30/05/2023";"A"
D2136-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Out;Set;Set;"SFI";"00058.010232/2023-13";"1723/2023";"A"
D2137-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Out;Out;Out;"SFI";"00058.010235/2023-49";"1950/2023";"A"
D2138-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBCB";Cabo Frio - RJ;Out;Jul;Jul;"SFI";"00058.010245/2023-84";"OS 1377/2023 - Agendada 27/07/2023";"A"
D2139-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBEG";Manaus- AM;Out;Set;Set;"SFI";"00058.010255/2023-10";"1738/2023";"A"
D2140-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Out;Mai;Mai;"SFI";"00058.010260/2023-22";"OS 799/2023 Agendada 24/05/2023";"A"
D2141-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SSKG";Campo Grande - MS;Out;Abr;Mai;"SFI";"00058.010268/2023-99";"OS 716/2023 Agendada 03/05/2023";"A"
D2142-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SSKG";Campo Grande - MS;Out;Mai;Mai;"SFI";"00058.010274/2023-46";"OS 716/2023";"A"
D2143-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDEN";Porto Belo - SC;Out;Ago;Ago;"SFI";"00058.010286/2023-71";"1424/2023 - Agendada para dia 09/08/2023";"A"
D2144-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDEN";Porto Belo - SC;Out;Out;Out;"SFI";"00058.010294/2023-17";"OS 1878/2023";"A"
D2145-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBMG";Maringá-PR;Out;Jul;Jul;"SFI";"00058.010314/2023-50";"1299/2023";"A"
D2146-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBMG";Maringá-PR;Out;Nov;Nov;"SFI";"00058.010311/2023-16";"2124/2023 Agendada 27/11/2023";"A"
D2147-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBLO";Londrina - PR;Out;Out;Out;"SFI";"00058.010307/2023-58";"OS 1858/2023";"A"
D2148-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBNF";Navegantes - SC;Out;Jun;Jun;"SFI";"00058.010302/2023-25";"OS 832/2023 Agendada 06/06/2023";"A"
D2149-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJH";São Roque - SP;Out;Mai;Mai;"SFI";"00058.010300/2023-36";"OS 840/2023 Agendada 24/05/2023";"A"
D2150-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBMT";São Paulo - SP;Nov;Mai;Mai;"SFI";"00058.011383/2023-81";"OS 838/2023 Agendada 10/05/2023";"A"
D2151-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Nov;Out;Out;"SFI";"00058.011391/2023-27";"1993/2023 Agendada 30/10/2023";"A"
D2152-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Nov;Nov;Nov;"SFI";"00058.011396/2023-50";"2093/2023 Agendada 17/11/2023";"A"
D2153-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Nov;Mai;Mai;"SFI";"00058.011985/2023-38";"OS 854/2023  Agendada 16/05/2023 854/2023";"A"
D2154-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSV";Salvador -BA;Nov;Nov;Nov;"SFI";"00058.011986/2023-82";"392/NURAC-SSA";"A"
D2155-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWFN";Manaus- AM;Nov;Set;Set;"SFI";"00058.011988/2023-71";"1739/2023";"A"
D2156-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDCO";Sorocaba - SP;Nov;Jun;Jun;"SFI";"00058.011991/2023-95";"OS 1010/2023 Agendada 26/06/2023";"A"
D2157-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBRJ";Rio de Janeiro - RJ;Nov;Mai;Mai;"SFI";"00058.011994/2023-29";"OS 902/2023 Agendada 11/05/2023";"A"
D2158-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSJ";São José dos Campos - SP;Nov;Mai;Mai;"SFI";"00058.011995/2023-73";"OS 839/2023 Agendada 12/05/2023";"A"
D2159-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBFL";Florianópolis - SC;Nov;Ago;Ago;"SFI";"00058.011997/2023-62";"1424/2023 - Agendada para dia 10/08/2023";"A"
D2160-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBFL";Florianópolis - SC;Nov;Out;Out;"SFI";"00058.011999/2023-51";"OS 1878/2023";"A"
D2161-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBP";Bragança Paulista - SP;Nov;Jun;Jun;"SFI";"00058.012001/2023-36";"OS 1011/2023 Agendada 28/06/2023";"A"
D2162-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBPA";Porto Alegre - RS;Nov;Nov;Nov;"SFI";"00058.012003/2023-25";"OS 2166/2023 Agendada 08/11/2023";"A"
D2163-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SIFC";Iguarassu - PE;Nov;Mai;Mai;"SFI";"00058.012005/2023-14";"OS 804/2023 Agendada 22/05/2023";"A"
D2164-23;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSJ";São José dos Campos - SP;Nov;Mai;Mai;"SFI";"00058.012006/2023-69";"OS 841/2023 Agendada 31/05/2023";"A"
